Employee_ID,First_Name,Last_Name,Age,Department_Region,Status,Join_Date,Salary,Email,Phone,Performance_Score,Remote_Work,Department,Region,Performance_Score_Ordinal,Tenure_Years,Join_Year,Join_Month,Join_Quarter
EMP1461,Heidi,Jones,30.0,HR-Nevada,Active,2021-05-02,74276.71,heidi.jones@example.com,-4384588104,Excellent,True,HR,Nevada,4,3.6605065023956196,2021,5,2
EMP1462,Bob,Miller,35.0,Finance-Texas,Inactive,2021-03-05,67467.86,bob.miller@example.com,-6974132833,Good,True,Finance,Texas,3,3.8193018480492813,2021,3,1
EMP1463,Eva,Smith,25.0,DevOps-Texas,Active,2022-03-01,80675.41,eva.smith@example.com,-8315203770,Excellent,False,DevOps,Texas,4,2.830937713894593,2022,3,1
EMP1464,Charlie,Brown,40.0,Finance-Florida,Inactive,2023-01-23,76274.33,charlie.brown@example.com,-704496409,Average,False,Finance,Florida,2,1.9329226557152634,2023,1,1
EMP1465,David,Davis,30.0,Finance-Texas,Active,2021-08-26,51405.46,david.davis@example.com,-4967066702,Average,True,Finance,Texas,2,3.3429158110882957,2021,8,3
EMP1466,Bob,Garcia,25.0,HR-New York,Inactive,2020-11-25,101238.96,bob.garcia@example.com,-3626804084,Average,True,HR,New York,2,4.093086926762491,2020,11,4
EMP1467,Bob,Smith,35.0,Sales-Illinois,Inactive,2023-12-13,52169.52,bob.smith@example.com,-954930595,Excellent,False,Sales,Illinois,4,1.0458590006844628,2023,12,4
EMP1468,Charlie,Jones,,Finance-New York,Active,2020-07-26,73176.62,charlie.jones@example.com,-6018648768,Excellent,False,Finance,New York,4,4.427104722792608,2020,7,3
EMP1469,Grace,Brown,,DevOps-Nevada,Pending,2021-06-27,96241.85,grace.brown@example.com,-9842673203,Excellent,False,DevOps,Nevada,4,3.5071868583162216,2021,6,2
EMP1470,Bob,Jones,25.0,Finance-Illinois,Pending,2024-09-16,84366.38,bob.jones@example.com,-4138459608,Excellent,False,Finance,Illinois,4,0.28473648186173856,2024,9,3
EMP1471,Alice,Garcia,40.0,Cloud Tech-California,Pending,2023-07-04,92015.09,alice.garcia@example.com,-4544901494,Average,True,Cloud Tech,California,2,1.4893908281998631,2023,7,3
EMP1472,Alice,Williams,30.0,Admin-Nevada,Inactive,2020-06-16,83149.95,alice.williams@example.com,-4277070704,Average,False,Admin,Nevada,2,4.5366187542778915,2020,6,2
EMP1473,Grace,Brown,40.0,Finance-Nevada,Inactive,2020-07-05,94930.65,grace.brown@example.com,-7836091497,Good,False,Finance,Nevada,3,4.484599589322382,2020,7,3
EMP1474,Frank,Williams,40.0,HR-New York,Inactive,2020-04-01,68430.72,frank.williams@example.com,-5172444722,Good,True,HR,New York,3,4.744695414099931,2020,4,2
EMP1475,David,Garcia,35.0,Sales-Texas,Active,2024-03-20,98752.97,david.garcia@example.com,-2290310286,Excellent,False,Sales,Texas,4,0.7775496235455168,2024,3,1
EMP1476,Frank,Smith,,Finance-Illinois,Active,2023-02-07,54268.86,frank.smith@example.com,-9508304404,Poor,True,Finance,Illinois,1,1.891854893908282,2023,2,1
EMP1477,Grace,Garcia,,DevOps-Florida,Pending,2024-12-10,66494.94,grace.garcia@example.com,-8093511870,Poor,False,DevOps,Florida,1,0.05201916495550993,2024,12,4
EMP1478,Grace,Smith,25.0,Sales-Illinois,Pending,2024-06-27,90003.98,grace.smith@example.com,-8133595615,Average,False,Sales,Illinois,2,0.5065023956194388,2024,6,2
EMP1479,Charlie,Brown,25.0,Finance-New York,Active,2021-03-09,106592.25,charlie.brown@example.com,-4205955656,Average,True,Finance,New York,2,3.808350444900753,2021,3,1
EMP1480,Grace,Brown,25.0,DevOps-Florida,Active,2024-08-11,93905.83,grace.brown@example.com,-4902504289,Average,True,DevOps,Florida,2,0.38329911019849416,2024,8,3
EMP1481,Eva,Miller,35.0,DevOps-Texas,Active,2022-03-05,88945.49,eva.miller@example.com,-1935889535,Good,False,DevOps,Texas,3,2.8199863107460645,2022,3,1
EMP1482,Eva,Jones,,Finance-Texas,Pending,2023-06-30,91130.33,eva.jones@example.com,-9026113988,Good,False,Finance,Texas,3,1.5003422313483916,2023,6,2
EMP1483,Bob,Miller,40.0,Admin-New York,Pending,2023-04-19,90787.4,bob.miller@example.com,-8681809787,Average,False,Admin,New York,2,1.6974674880219027,2023,4,2
EMP1484,Bob,Jones,25.0,Sales-Texas,Inactive,2024-11-11,87494.34,bob.jones@example.com,-7543943534,Average,True,Sales,Texas,2,0.13141683778234087,2024,11,4
EMP1485,Grace,Miller,35.0,Finance-Nevada,Inactive,2023-03-17,92627.35,grace.miller@example.com,-3751376514,Average,False,Finance,Nevada,2,1.787816563997262,2023,3,1
EMP1486,Eva,Williams,40.0,Admin-Illinois,Pending,2023-10-26,98556.29,eva.williams@example.com,-8815793762,Poor,True,Admin,Illinois,1,1.1772758384668036,2023,10,4
EMP1487,Frank,Brown,30.0,Cloud Tech-Nevada,Inactive,2021-07-04,112792.2,frank.brown@example.com,-9283692943,Good,True,Cloud Tech,Nevada,3,3.488021902806297,2021,7,3
EMP1488,Eva,Smith,35.0,HR-Florida,Pending,2023-11-03,56875.22,eva.smith@example.com,-5511668296,Poor,False,HR,Florida,1,1.1553730321697468,2023,11,4
EMP1489,Charlie,Jones,35.0,DevOps-Florida,Inactive,2021-07-05,101015.96,charlie.jones@example.com,-3270216486,Poor,True,DevOps,Florida,1,3.485284052019165,2021,7,3
EMP1490,Bob,Garcia,30.0,Finance-New York,Inactive,2024-02-26,83912.22,bob.garcia@example.com,-1206021287,Average,False,Finance,New York,2,0.840520191649555,2024,2,1
EMP1491,Frank,Jones,25.0,Sales-New York,Active,2021-09-29,99669.86,frank.jones@example.com,-6652683414,Average,False,Sales,New York,2,3.249828884325804,2021,9,3
EMP1492,Alice,Smith,30.0,Admin-New York,Active,2021-05-25,52314.97,alice.smith@example.com,-5999101575,Excellent,False,Admin,New York,4,3.597535934291581,2021,5,2
EMP1493,Frank,Miller,30.0,HR-California,Inactive,2022-10-31,77785.96,frank.miller@example.com,-7647229811,Excellent,False,HR,California,4,2.16290212183436,2022,10,4
EMP1494,Alice,Jones,30.0,HR-Florida,Pending,2022-07-02,62430.86,alice.jones@example.com,-995765727,Poor,False,HR,Florida,1,2.4941820670773445,2022,7,3
EMP1495,Frank,Davis,35.0,Admin-California,Pending,2024-08-28,98219.54,frank.davis@example.com,-9413475097,Good,True,Admin,California,3,0.33675564681724846,2024,8,3
EMP1496,Grace,Williams,25.0,Admin-Illinois,Active,2024-10-21,65494.58,grace.williams@example.com,-8986456521,Average,True,Admin,Illinois,2,0.188911704312115,2024,10,4
EMP1497,David,Brown,35.0,DevOps-Florida,Pending,2020-02-11,110524.1,david.brown@example.com,-368499514,Average,False,DevOps,Florida,2,4.8815879534565365,2020,2,1
EMP1498,Alice,Smith,40.0,Admin-Nevada,Active,2023-05-16,106060.54,alice.smith@example.com,-4214477323,Poor,False,Admin,Nevada,1,1.623545516769336,2023,5,2
EMP1499,Eva,Brown,35.0,Finance-Florida,Inactive,2022-07-29,67639.91,eva.brown@example.com,-4913421387,Excellent,True,Finance,Florida,4,2.4202600958247777,2022,7,3
EMP1500,Grace,Davis,,Cloud Tech-Texas,Pending,2023-09-18,117653.98,grace.davis@example.com,-2090883069,Good,True,Cloud Tech,Texas,3,1.2813141683778233,2023,9,3
EMP1501,Eva,Jones,35.0,DevOps-Texas,Inactive,2020-05-10,73539.86,eva.jones@example.com,-5349678273,Excellent,True,DevOps,Texas,4,4.63791923340178,2020,5,2
EMP1502,Frank,Jones,35.0,HR-Nevada,Pending,2023-08-27,70915.38,frank.jones@example.com,-1176741240,Excellent,True,HR,Nevada,4,1.3415468856947297,2023,8,3
EMP1503,David,Garcia,25.0,Sales-Florida,Pending,2021-10-16,97652.9,david.garcia@example.com,-5131528546,Excellent,False,Sales,Florida,4,3.2032854209445585,2021,10,4
EMP1504,Heidi,Davis,35.0,HR-Florida,Inactive,2022-03-06,101571.25,heidi.davis@example.com,-8150618537,Excellent,False,HR,Florida,4,2.817248459958932,2022,3,1
EMP1505,David,Smith,35.0,DevOps-Nevada,Active,2023-11-06,87424.46,david.smith@example.com,-32963346,Average,True,DevOps,Nevada,2,1.1471594798083504,2023,11,4
EMP1506,Frank,Garcia,,HR-New York,Pending,2024-11-30,89077.36,frank.garcia@example.com,-2727423182,Average,False,HR,New York,2,0.07939767282683094,2024,11,4
EMP1507,Heidi,Williams,30.0,DevOps-California,Pending,2024-07-13,89132.22,heidi.williams@example.com,-617893205,Excellent,True,DevOps,California,4,0.46269678302532513,2024,7,3
EMP1508,Frank,Garcia,25.0,Admin-California,Active,2024-03-04,111000.26,frank.garcia@example.com,-4969357823,Good,False,Admin,California,3,0.8213552361396304,2024,3,1
EMP1509,Frank,Johnson,35.0,HR-Illinois,Inactive,2022-08-07,109584.97,frank.johnson@example.com,-3477695873,Poor,True,HR,Illinois,1,2.3956194387405887,2022,8,3
EMP1510,Bob,Smith,40.0,Admin-Illinois,Active,2024-11-11,97648.84,bob.smith@example.com,-1314675360,Good,False,Admin,Illinois,3,0.13141683778234087,2024,11,4
EMP1511,Grace,Johnson,25.0,Admin-New York,Active,2021-12-02,78643.43,grace.johnson@example.com,-2751562778,Good,True,Admin,New York,3,3.07460643394935,2021,12,4
EMP1512,Heidi,Davis,30.0,HR-Nevada,Active,2024-05-14,55656.8,heidi.davis@example.com,-6304483607,Good,True,HR,Nevada,3,0.6269678302532512,2024,5,2
EMP1513,Charlie,Miller,35.0,DevOps-Texas,Active,2022-07-14,69146.95,charlie.miller@example.com,-5456676639,Excellent,False,DevOps,Texas,4,2.461327857631759,2022,7,3
EMP1514,Charlie,Johnson,,Admin-Florida,Active,2020-09-22,93013.58,charlie.johnson@example.com,-4735047638,Average,True,Admin,Florida,2,4.268309377138946,2020,9,3
EMP1515,Grace,Williams,40.0,Finance-Florida,Active,2020-03-18,87364.78,grace.williams@example.com,-2831995297,Good,False,Finance,Florida,3,4.783025325119781,2020,3,1
EMP1516,Alice,Garcia,35.0,Sales-New York,Active,2023-10-17,50288.67,alice.garcia@example.com,-61558107,Excellent,False,Sales,New York,4,1.2019164955509924,2023,10,4
EMP1517,David,Miller,35.0,HR-New York,Active,2022-02-24,85233.55,david.miller@example.com,-3583286341,Good,True,HR,New York,3,2.844626967830253,2022,2,1
EMP1518,Bob,Garcia,25.0,HR-California,Inactive,2024-01-30,86420.19,bob.garcia@example.com,-5563830007,Good,False,HR,California,3,0.9144421629021219,2024,1,1
EMP1519,Grace,Johnson,30.0,HR-Florida,Inactive,2024-03-16,63189.82,grace.johnson@example.com,-1867024402,Excellent,False,HR,Florida,4,0.7885010266940452,2024,3,1
EMP1520,Grace,Garcia,25.0,Admin-New York,Pending,2020-09-25,64783.32,grace.garcia@example.com,-3041662410,Average,False,Admin,New York,2,4.26009582477755,2020,9,3
EMP1521,Charlie,Davis,25.0,HR-Nevada,Pending,2024-06-10,52615.44,charlie.davis@example.com,-1860089218,Average,False,HR,Nevada,2,0.5530458590006845,2024,6,2
EMP1522,Eva,Miller,,Sales-Texas,Pending,2020-04-08,96337.89,eva.miller@example.com,-6394568043,Poor,False,Sales,Texas,1,4.725530458590007,2020,4,2
EMP1523,Alice,Davis,25.0,DevOps-Texas,Inactive,2022-06-28,76617.76,alice.davis@example.com,-7314976460,Excellent,True,DevOps,Texas,4,2.5051334702258727,2022,6,2
EMP1524,Heidi,Johnson,30.0,Admin-Nevada,Pending,2023-07-14,50651.32,heidi.johnson@example.com,-3684748835,Poor,False,Admin,Nevada,1,1.462012320328542,2023,7,3
EMP1525,Bob,Davis,,HR-Illinois,Pending,2023-12-06,59601.45,bob.davis@example.com,-765817389,Poor,False,HR,Illinois,1,1.0650239561943875,2023,12,4
EMP1526,Bob,Williams,,DevOps-Illinois,Active,2021-08-01,57980.88,bob.williams@example.com,-6375791451,Poor,False,DevOps,Illinois,1,3.4113620807665983,2021,8,3
EMP1527,David,Johnson,,Admin-California,Pending,2021-02-17,75054.53,david.johnson@example.com,-1182379311,Average,False,Admin,California,2,3.863107460643395,2021,2,1
EMP1528,Charlie,Johnson,25.0,Sales-Florida,Active,2023-11-10,115318.7,charlie.johnson@example.com,-6978930745,Excellent,False,Sales,Florida,4,1.136208076659822,2023,11,4
EMP1529,Alice,Johnson,25.0,DevOps-Texas,Active,2024-09-06,90190.69,alice.johnson@example.com,-4520599603,Poor,True,DevOps,Texas,1,0.31211498973305957,2024,9,3
EMP1530,Bob,Smith,,Cloud Tech-Nevada,Pending,2020-07-26,113334.56,bob.smith@example.com,-3878753576,Excellent,False,Cloud Tech,Nevada,4,4.427104722792608,2020,7,3
EMP1531,Heidi,Garcia,35.0,HR-Florida,Active,2020-07-23,106922.49,heidi.garcia@example.com,-8811616201,Excellent,True,HR,Florida,4,4.435318275154004,2020,7,3
EMP1532,Eva,Smith,35.0,DevOps-California,Inactive,2024-02-21,58113.07,eva.smith@example.com,-8123710671,Average,True,DevOps,California,2,0.8542094455852156,2024,2,1
EMP1533,Alice,Smith,25.0,Admin-Nevada,Pending,2020-12-15,73006.26,alice.smith@example.com,-8728660415,Poor,True,Admin,Nevada,1,4.03832991101985,2020,12,4
EMP1534,Eva,Williams,25.0,HR-California,Active,2020-08-21,78054.43,eva.williams@example.com,-4485959223,Poor,True,HR,California,1,4.355920602327173,2020,8,3
EMP1535,Eva,Miller,40.0,DevOps-Florida,Inactive,2023-08-21,112028.67,eva.miller@example.com,-8395894772,Excellent,False,DevOps,Florida,4,1.3579739904175223,2023,8,3
EMP1536,Charlie,Garcia,25.0,Admin-Texas,Inactive,2023-04-24,83787.24,charlie.garcia@example.com,-5228705621,Good,True,Admin,Texas,3,1.6837782340862424,2023,4,2
EMP1537,Heidi,Davis,30.0,Sales-Florida,Inactive,2023-06-06,52017.14,heidi.davis@example.com,-7104331874,Average,True,Sales,Florida,2,1.566050650239562,2023,6,2
EMP1538,Charlie,Jones,40.0,Finance-Texas,Inactive,2022-06-21,53218.06,charlie.jones@example.com,-1097921582,Average,False,Finance,Texas,2,2.524298425735797,2022,6,2
EMP1539,Frank,Johnson,25.0,DevOps-Nevada,Pending,2024-04-20,102053.67,frank.johnson@example.com,-5034469458,Average,False,DevOps,Nevada,2,0.6926762491444216,2024,4,2
EMP1540,David,Davis,35.0,Sales-Illinois,Pending,2023-12-05,93276.73,david.davis@example.com,-6488319212,Average,False,Sales,Illinois,2,1.0677618069815196,2023,12,4
EMP1541,David,Johnson,40.0,HR-Nevada,Pending,2023-08-06,76941.36,david.johnson@example.com,-4249128964,Poor,True,HR,Nevada,1,1.3990417522245038,2023,8,3
EMP1542,Alice,Williams,25.0,DevOps-New York,Pending,2024-10-04,82850.23,alice.williams@example.com,-9994973202,Poor,False,DevOps,New York,1,0.23545516769336072,2024,10,4
EMP1543,Charlie,Johnson,25.0,Finance-California,Active,2021-11-08,117910.15,charlie.johnson@example.com,-3192227050,Good,False,Finance,California,3,3.14031485284052,2021,11,4
EMP1544,David,Smith,,DevOps-Florida,Inactive,2024-07-31,66450.0,david.smith@example.com,-287675480,Average,True,DevOps,Florida,2,0.4134154688569473,2024,7,3
EMP1545,Heidi,Garcia,25.0,Finance-Florida,Inactive,2020-08-31,118646.95,heidi.garcia@example.com,-3866675484,Average,False,Finance,Florida,2,4.328542094455853,2020,8,3
EMP1546,Alice,Jones,25.0,Finance-Florida,Active,2023-02-15,88436.92,alice.jones@example.com,-8193242686,Excellent,False,Finance,Florida,4,1.8699520876112252,2023,2,1
EMP1547,Eva,Brown,,Sales-New York,Pending,2023-10-07,81934.55,eva.brown@example.com,-7418652056,Poor,False,Sales,New York,1,1.2292950034223136,2023,10,4
EMP1548,Alice,Johnson,30.0,Finance-California,Pending,2024-04-20,93383.06,alice.johnson@example.com,-5639836519,Average,False,Finance,California,2,0.6926762491444216,2024,4,2
EMP1549,Frank,Davis,40.0,Cloud Tech-Texas,Pending,2021-03-30,50153.79,frank.davis@example.com,-3758309450,Good,True,Cloud Tech,Texas,3,3.7508555783709787,2021,3,1
EMP1550,Eva,Smith,,Sales-California,Pending,2020-08-05,53204.47,eva.smith@example.com,-5480940475,Good,False,Sales,California,3,4.399726214921286,2020,8,3
EMP1551,Charlie,Brown,40.0,Cloud Tech-California,Pending,2021-02-05,63128.04,charlie.brown@example.com,-440907976,Poor,False,Cloud Tech,California,1,3.89596167008898,2021,2,1
EMP1552,Grace,Jones,30.0,Finance-New York,Pending,2021-11-23,57543.6,grace.jones@example.com,-2781050921,Good,True,Finance,New York,3,3.0992470910335386,2021,11,4
EMP1553,Bob,Brown,40.0,Finance-Nevada,Pending,2022-10-29,59424.52,bob.brown@example.com,-2161070517,Good,False,Finance,Nevada,3,2.1683778234086244,2022,10,4
EMP1554,Alice,Smith,,Finance-Illinois,Inactive,2022-11-07,104675.7,alice.smith@example.com,-4390552957,Poor,True,Finance,Illinois,1,2.1437371663244353,2022,11,4
EMP1555,Charlie,Garcia,30.0,Cloud Tech-Florida,Pending,2023-05-14,92431.25,charlie.garcia@example.com,-660138240,Average,False,Cloud Tech,Florida,2,1.6290212183436004,2023,5,2
EMP1556,Grace,Garcia,40.0,Sales-Nevada,Active,2021-07-14,77850.9,grace.garcia@example.com,-2704938619,Average,True,Sales,Nevada,2,3.460643394934976,2021,7,3
EMP1557,Eva,Miller,40.0,Admin-New York,Inactive,2023-05-18,99001.0,eva.miller@example.com,-4485157918,Good,True,Admin,New York,3,1.6180698151950719,2023,5,2
EMP1558,Eva,Garcia,,HR-Nevada,Pending,2023-02-07,94280.83,eva.garcia@example.com,-7111212589,Good,True,HR,Nevada,3,1.891854893908282,2023,2,1
EMP1559,Eva,Miller,35.0,DevOps-New York,Pending,2023-08-24,118262.56,eva.miller@example.com,-2035713431,Average,True,DevOps,New York,2,1.3497604380561259,2023,8,3
EMP1560,Frank,Brown,25.0,HR-Illinois,Inactive,2023-04-08,89944.67,frank.brown@example.com,-4064242955,Poor,False,HR,Illinois,1,1.727583846680356,2023,4,2
EMP1561,Grace,Williams,,HR-Florida,Active,2022-12-06,57452.93,grace.williams@example.com,-3343244740,Good,True,HR,Florida,3,2.0643394934976045,2022,12,4
EMP1562,Alice,Davis,25.0,Admin-California,Active,2021-08-09,97837.32,alice.davis@example.com,-7595587208,Excellent,False,Admin,California,4,3.3894592744695413,2021,8,3
EMP1563,Alice,Davis,35.0,Admin-Illinois,Active,2022-01-04,106981.84,alice.davis@example.com,-6289365434,Poor,True,Admin,Illinois,1,2.9842573579739904,2022,1,1
EMP1564,David,Brown,,Finance-New York,Pending,2024-05-25,105778.36,david.brown@example.com,-8841834373,Good,True,Finance,New York,3,0.5968514715947981,2024,5,2
EMP1565,Alice,Johnson,40.0,Finance-Florida,Pending,2021-10-02,117608.32,alice.johnson@example.com,-182727954,Good,True,Finance,Florida,3,3.241615331964408,2021,10,4
EMP1566,Eva,Johnson,30.0,Sales-Florida,Active,2023-07-21,99324.03,eva.johnson@example.com,-9690515025,Excellent,False,Sales,Florida,4,1.4428473648186173,2023,7,3
EMP1567,David,Garcia,30.0,HR-Florida,Active,2023-10-30,55212.83,david.garcia@example.com,-7551254277,Excellent,True,HR,Florida,4,1.1663244353182751,2023,10,4
EMP1568,Bob,Davis,40.0,Cloud Tech-Florida,Inactive,2023-02-13,68496.77,bob.davis@example.com,-2079799666,Average,False,Cloud Tech,Florida,2,1.8754277891854894,2023,2,1
EMP1569,Eva,Davis,25.0,HR-Florida,Pending,2020-11-13,52795.84,eva.davis@example.com,-3459576402,Poor,False,HR,Florida,1,4.125941136208077,2020,11,4
EMP1570,Alice,Miller,,DevOps-California,Inactive,2024-06-05,90087.39,alice.miller@example.com,-8166496901,Poor,False,DevOps,California,1,0.5667351129363449,2024,6,2
EMP1571,Frank,Williams,,Admin-New York,Pending,2020-05-19,105038.08,frank.williams@example.com,-8249839224,Average,False,Admin,New York,2,4.61327857631759,2020,5,2
EMP1572,Grace,Smith,25.0,HR-New York,Active,2023-09-20,73231.85,grace.smith@example.com,-142576269,Poor,False,HR,New York,1,1.2758384668035592,2023,9,3
EMP1573,David,Johnson,,Sales-Florida,Pending,2024-08-13,102649.36,david.johnson@example.com,-2324412335,Poor,False,Sales,Florida,1,0.37782340862423,2024,8,3
EMP1574,Bob,Davis,35.0,Finance-New York,Pending,2023-06-10,114302.51,bob.davis@example.com,-1328507250,Poor,False,Finance,New York,1,1.5550992470910336,2023,6,2
EMP1575,Alice,Miller,35.0,Finance-Texas,Inactive,2021-06-09,87816.61,alice.miller@example.com,-7863767315,Poor,False,Finance,Texas,1,3.5564681724845997,2021,6,2
EMP1576,Frank,Jones,,Sales-Florida,Inactive,2020-03-30,70750.38,frank.jones@example.com,-2526546967,Poor,False,Sales,Florida,1,4.7501711156741955,2020,3,1
EMP1577,Frank,Miller,,Cloud Tech-Texas,Active,2024-05-02,,frank.miller@example.com,-1579039234,Excellent,True,Cloud Tech,Texas,4,0.6598220396988365,2024,5,2
EMP1578,Bob,Johnson,30.0,DevOps-Nevada,Active,2024-11-06,97978.36,bob.johnson@example.com,-5580996131,Poor,True,DevOps,Nevada,1,0.14510609171800137,2024,11,4
EMP1579,David,Johnson,,DevOps-Nevada,Inactive,2023-08-17,107172.8,david.johnson@example.com,-7303461561,Excellent,True,DevOps,Nevada,4,1.3689253935660506,2023,8,3
EMP1580,Charlie,Miller,25.0,Finance-Nevada,Inactive,2020-03-18,56126.46,charlie.miller@example.com,-6244670461,Poor,True,Finance,Nevada,1,4.783025325119781,2020,3,1
EMP1581,Eva,Smith,,Cloud Tech-Illinois,Active,2021-06-13,78534.29,eva.smith@example.com,-2681715159,Average,True,Cloud Tech,Illinois,2,3.5455167693360714,2021,6,2
EMP1582,Grace,Brown,40.0,HR-Texas,Inactive,2023-10-10,,grace.brown@example.com,-2529867075,Good,False,HR,Texas,3,1.2210814510609171,2023,10,4
EMP1583,Bob,Johnson,,Cloud Tech-Nevada,Active,2022-01-02,114963.34,bob.johnson@example.com,-6046419784,Excellent,False,Cloud Tech,Nevada,4,2.9897330595482545,2022,1,1
EMP1584,Eva,Miller,,Cloud Tech-California,Inactive,2022-02-20,77657.93,eva.miller@example.com,-7585126860,Poor,False,Cloud Tech,California,1,2.855578370978782,2022,2,1
EMP1585,Heidi,Davis,30.0,Sales-New York,Active,2024-03-09,77369.48,heidi.davis@example.com,-2059438975,Average,False,Sales,New York,2,0.8076659822039699,2024,3,1
EMP1586,Eva,Miller,30.0,HR-Nevada,Pending,2023-08-19,76119.14,eva.miller@example.com,-740177508,Good,False,HR,Nevada,3,1.3634496919917864,2023,8,3
EMP1587,Charlie,Williams,25.0,Cloud Tech-Texas,Pending,2023-05-06,77585.72,charlie.williams@example.com,-5465408423,Excellent,False,Cloud Tech,Texas,4,1.6509240246406571,2023,5,2
EMP1588,Bob,Brown,35.0,Admin-Nevada,Pending,2024-01-26,74069.62,bob.brown@example.com,-5607540914,Good,False,Admin,Nevada,3,0.9253935660506503,2024,1,1
EMP1589,Charlie,Jones,30.0,Admin-New York,Pending,2024-09-05,67691.92,charlie.jones@example.com,-863218121,Average,True,Admin,New York,2,0.31485284052019163,2024,9,3
EMP1590,Alice,Smith,,Finance-Nevada,Pending,2020-05-29,70345.69,alice.smith@example.com,-7645793896,Excellent,True,Finance,Nevada,4,4.58590006844627,2020,5,2
EMP1591,Bob,Garcia,30.0,DevOps-Illinois,Inactive,2021-11-08,74999.69,bob.garcia@example.com,-155029167,Good,True,DevOps,Illinois,3,3.14031485284052,2021,11,4
EMP1592,David,Jones,25.0,HR-Illinois,Active,2021-01-31,72245.02,david.jones@example.com,-1546602415,Poor,True,HR,Illinois,1,3.909650924024641,2021,1,1
EMP1593,Eva,Brown,,Admin-Illinois,Pending,2022-01-16,106538.98,eva.brown@example.com,-1394498829,Excellent,False,Admin,Illinois,4,2.951403148528405,2022,1,1
EMP1594,Charlie,Brown,25.0,HR-New York,Active,2023-12-29,101787.14,charlie.brown@example.com,-5973642479,Good,False,HR,New York,3,1.002053388090349,2023,12,4
EMP1595,Frank,Brown,30.0,DevOps-Nevada,Inactive,2024-12-02,83596.78,frank.brown@example.com,-9624406305,Average,False,DevOps,Nevada,2,0.07392197125256673,2024,12,4
EMP1596,Eva,Jones,40.0,Sales-Texas,Active,2023-08-15,92463.94,eva.jones@example.com,-2447951329,Average,True,Sales,Texas,2,1.374401095140315,2023,8,3
EMP1597,Charlie,Davis,,Admin-California,Pending,2024-12-20,93863.32,charlie.davis@example.com,-5319497968,Excellent,False,Admin,California,4,0.024640657084188913,2024,12,4
EMP1598,Alice,Brown,,DevOps-Texas,Pending,2023-03-31,78359.41,alice.brown@example.com,-5867805554,Good,False,DevOps,Texas,3,1.7494866529774127,2023,3,1
EMP1599,Alice,Miller,,HR-Illinois,Pending,2022-08-24,95773.57,alice.miller@example.com,-7277382645,Excellent,False,HR,Illinois,4,2.349075975359343,2022,8,3
EMP1600,Grace,Jones,30.0,Sales-Nevada,Inactive,2020-10-01,82529.08,grace.jones@example.com,-917851384,Excellent,True,Sales,Nevada,4,4.243668720054757,2020,10,4
EMP1601,Grace,Garcia,35.0,Sales-Texas,Pending,2021-05-04,109358.73,grace.garcia@example.com,-4457702991,Good,False,Sales,Texas,3,3.6550308008213555,2021,5,2
EMP1602,Charlie,Brown,,Admin-Florida,Active,2021-01-01,89645.01,charlie.brown@example.com,-9596604872,Good,True,Admin,Florida,3,3.991786447638604,2021,1,1
EMP1603,Charlie,Miller,40.0,HR-Texas,Active,2024-04-08,84134.95,charlie.miller@example.com,-6826911632,Poor,True,HR,Texas,1,0.7255304585900069,2024,4,2
EMP1604,Frank,Davis,30.0,Cloud Tech-Nevada,Active,2022-11-26,113540.83,frank.davis@example.com,-1942268652,Good,True,Cloud Tech,Nevada,3,2.0917180013689256,2022,11,4
EMP1605,Heidi,Williams,40.0,Cloud Tech-Texas,Pending,2021-10-25,57225.75,heidi.williams@example.com,-6945515887,Average,True,Cloud Tech,Texas,2,3.1786447638603694,2021,10,4
EMP1606,Eva,Davis,35.0,Sales-Illinois,Pending,2020-12-22,76366.17,eva.davis@example.com,-6367747225,Excellent,False,Sales,Illinois,4,4.0191649555099245,2020,12,4
EMP1607,Bob,Garcia,,HR-Florida,Active,2022-11-23,78408.95,bob.garcia@example.com,-4085721695,Excellent,True,HR,Florida,4,2.099931553730322,2022,11,4
EMP1608,Frank,Brown,40.0,Finance-Illinois,Active,2022-10-24,111742.4,frank.brown@example.com,-6630932997,Average,True,Finance,Illinois,2,2.1820670773442847,2022,10,4
EMP1609,David,Garcia,25.0,Sales-Nevada,Inactive,2021-03-09,60516.83,david.garcia@example.com,-1996059328,Good,False,Sales,Nevada,3,3.808350444900753,2021,3,1
EMP1610,Bob,Jones,30.0,Finance-California,Pending,2020-08-20,83706.17,bob.jones@example.com,-7150968831,Average,False,Finance,California,2,4.358658453114305,2020,8,3
EMP1611,David,Johnson,,Admin-Nevada,Inactive,2020-02-15,67056.92,david.johnson@example.com,-7532735240,Average,True,Admin,Nevada,2,4.870636550308008,2020,2,1
EMP1612,Charlie,Brown,30.0,DevOps-Illinois,Active,2024-12-29,90058.85,charlie.brown@example.com,-397739731,Poor,False,DevOps,Illinois,1,0.0,2024,12,4
EMP1613,Eva,Johnson,30.0,Sales-Florida,Pending,2023-02-28,94633.59,eva.johnson@example.com,-7819523709,Average,True,Sales,Florida,2,1.834360027378508,2023,2,1
EMP1614,Eva,Miller,25.0,Admin-Florida,Pending,2022-08-23,110711.17,eva.miller@example.com,-687616480,Excellent,True,Admin,Florida,4,2.351813826146475,2022,8,3
EMP1615,Grace,Williams,,Admin-Illinois,Active,2023-06-30,96175.41,grace.williams@example.com,-9807704604,Average,True,Admin,Illinois,2,1.5003422313483916,2023,6,2
